ARTIST,SONG
"Reeves, Jim",Red Rose From The Blue Side Of Town
"Reeves, Jim",Snow Flake
"Reeves, Jim",There's A Heartache Following Me
"Reeves, Jim",There's A Heartache Follwing Me
"Reeves, Jim",This Is It
"Reeves, Jim",Welcome To My World
"Reeves, Jim",What I Need
"Reeves, Jim",When Two Worlds Collide
"Reeves, Jim",You're The Only Good Thing
"Reeves, Julie",He Keeps Me In One Piece
"Reeves, Julie",He Keeps Me In One Place
"Reeves, Julie",It's About Time
"Reeves, Julie",Touble Is A Woman
"Reeves, Julie",Trouble Is A Woman
"Reeves, Julie",What I Need
"Reeves, M. & The Vandellas",Dancing In The Streets
"Reeves, M. & The Vandellas",Jimmy Mack
"Reeves, Martha & The Vandellas",Dancin' In The
"Reeves, Martha & The Vandellas",Dancin' In The Street
"Reeves, Martha & The Vandellas",Dancing In The Street
"Reeves, Martha & The Vandellas",Heatwave
"Reeves, Martha & The Vandellas",Jimmy Mack
"Reeves, Martha & The Vandellas",Jimmy Mack (Vocal)
"Reeves, Martha & The Vandellas Wvocal",Come And Get These Memories
"Reeves, Ronna",He's My Weakness
"Reeves, Ronna",My Heart Wasn't In It
"Reeves, Ronna",Never Let Him See Me Cry
"Reeves, Ronna",Rodeo Man
"Reeves, Ronna",That's All Right With Me
"Reeves, Vic & Wonderstuff",Dizzy
"Reeves, Vic And Wonderstuff",Dizzy
REFLECTIONS,DIANA ROSS & THE SUPREMES
Reflections,Just Like Romeo & Juliet
"Reflections, The",Just Like Romeo & Juliet
"Reflections, The",Just Like Romeo And Juliet
ReFlex,"Politics Of Dancing, The"
Re-Flex,"Politics Of Dancing, The"
Refreshments,Banditos
Refugee Camp All Stars & Lauryn Hill,"Sweetest Thing, The"
Reggae,Problems
Regina Regina,Asking For The Moon
Regina Regina,More Than I Wanted To Know
Regina Spektor,Calculation
Regina Spektor,Calculation W-Vocal
Regina Spektor,Hotel Song
Regina Spektor (Vocal),Hotel Song
"Regina, Elis",Tristeza
Regine,Blukr Than Bluk (Michael Johnson)
Regine,In Your Eyes
Regine,Tanging Mahal (Girl Valencia)
Regine,To Reach You (Lisa Diy)
Regurgitator,Polyester Girl
Rehab,Bartender Song
Rehab,Bartender Song (Vocal)
Rehab,Sittin' At A Bar (Bartender Song)
Rehab & Hank Williams Jr,Bartender Song
Rehab & Hank Williams Jr,Bartender Song (Aka Sittin' At A Bar)
Rehab & Hank Williams Jr,Bartener Song (Aka Sittin' At A Bar)
Rehab & Hank Williams Jr.,Bartender Song
Rehab & Hank Williams Jr.,Bartender Song (Aka Sittin' At A Bar)
Rehab Vocal,Bartender Song
Rehab Wvocal,Sittin' At A Bar (Bartender Song)
"Reid, Johnny",Dance With Me
"Reid, Johnny",Darlin
"Reid, Johnny",Darlin'
"Reid, Johnny",Missing An Angel
"Reid, Mike",As Simple As That
"Reid, Mike",I Got A Life
"Reid, Mike",I'll Stop Loving You
"Reid, Mike",Keep On Walkin'
"Reid, Mike",Keep On Walking
"Reid, Mike",Til You Were Gone
"Reid, Mike",Till You Were Gone
"Reid, Mike",Walk On Faith
Reik,Noviembre Sin Ti
Rej3ctz,Cat Daddy
Relax,Frankie Goes To Hollywood
Relentless Wvocal,"Aldean, Jason"
RELIANT K,BE MY ESCAPE
Reliant K,Be My Escape
Relient K,"Truth, The (Vocal)"
Relient K,"Truth, The"
Relient K,Be My Escape
Relient K,Be My Escape (Vocal)
Relient K,I Don't Need A Soul
Relient K,I Don't Need A Soul (Vocal)
Relient K,Must Have Done Something Right
Relient K,Therapy
Relient K,Therapy (Vocal)
Relient K,Who I Am Hates Who I've Been
Relient K,Who I Am Hates Who I've Been (Vocal)
Relient K,Who I Am Hates Who Ive Been
Relient K W-Vocal,Therapy
REM,"Great Beyond, The"
REM,Bad Day
REM,ELECTRIC BLUE
REM,Imitation Of Life
REM,Imitation Of Love
REM,LEAVE NEW YORK
REM,Man On The Moon
REm,"What's The Frequency, Kenneth"
Rem,"Great Beyond, The"
Rem,Aftermath
Rem,Bad Day
Rem,Daysleeper
Rem,Imitation Of Life
Rem,It's The End Of The World As We Know It
Rem,Leaving New York
Rem,Losing My Religion
Rem,Shiny Happy People
Rembrandts (Theme From Friends),I'll Be There For You
"Rembrandts, The",I'll Be There For You
"Rembrandts, The",I'll Be There For You (Friends)
"Rembrandts, The",I'll Be There For You (From 'Friends')
"Rembrandts, The",Ill Be There For You
"Rembrandts, The",Just The Way It Is Baby
Remedy,"Mraz, Jason"
Remember (Walking In The Sand),"Shangri La's, The"
Remember Me,Journey
Remember Walking In The Sand,"Shangri-Las, The"
Remember When,Alan Jackson
Reminisce,Blazin Squad
Reminiscing,Little River Band
Reminiscing,What'll I Do
Reminiscing Series,Ain't She Sweet
Reminiscing Series,Alexander's Rag Time Band
Reminiscing Series,Always
Reminiscing Series,Daisy Bell (Bicycle Built For Two)
Reminiscing Series,In The Good Old Summertime
Reminiscing Series,In The Mood
Reminiscing Series,Let Me Call You Sweetheart
Reminiscing Series,Moonlight Bay
Reminiscing Series,When The Saints Go Marching In
Remy Ma,Conceited
Remy Ma & Ne Yo,Feels So Good
Remy Ma And Ne Yo,Feels So Good
Remy Shand ,"Way I Feel, The"
Remy Zero,Perfect Memory
Remy Zero,Prophecy
Remy Zero,Save Me
Renan Armendares Coello,Poema De Amor
"Renan, Patricio",Soy Culpable
"Renay, Diane",Navy Blue
Rene & Renny,Deshojo La Margarita
Renee & Renato,Save Your Love
"Renee, Nadine",Next To Me
"Renee, Nadine",Next To Me (Vocal)
Renegade,Daughtry
Renegade,Daughtry Wvocal
Reno & Smiley,I'm Using My Bible For A Roadma
"Reno, Ginette",La Vie
"Reno, Mike & Ann Wilson",Almost Paradise
"Reno, Mike & Ann Wilson",Almost Paradise (Vocal)
"Reno, Mike & Wilson, Ann",Almost Paradise
Rent,Another Day
Rent,Another Day (Vocal)
Rent,Halloween
Rent,Halloween (Vocal)
Rent,I'll Cover You
Rent,I'll Cover You (Vocal)
Rent,La Vie Boheme
Rent,Light My Candle
Rent,One Song Glory
Rent,One Song Glory (Vocal)
Rent,Out Tonight
Rent,Out Tonight (Vocal)
Rent,RENT1
Rent,Rent
Rent,Rent (Vocal)
Rent,Seasons Of Love
Rent,Seasons Of Love (Vocal)
Rent,Take Me Or Leave
Rent,Take Me Or Leave Me
Rent,Take Me Or Leave Me (Vocal)
Rent,What You Own
Rent,What You Own (Vocal)
Rent,Without You
Rent,Without You (Vocal)
Rent,Would You Light My Candle
Rent,Your Eyes
Rent,Your Eyes (Vocal)
Rent (Movie Version),Seasons Of Love
REO SPEEDWAGON,KEEP ON LOVING YOU
REO Speedwagon,Back On The Road Again
REO Speedwagon,Back On The Road Again. (VR)[by Polterghost]
REO Speedwagon,Can't Fight This Feeling
REO Speedwagon,I Can't Fight This Feeling
REO Speedwagon,I Can't Fight This Feeling Anymore
REO Speedwagon,In Your Letter
REO Speedwagon,Keep On Loving You
REO Speedwagon,Keep The Fire Burnin'
REO Speedwagon,One Lonely Night
REO Speedwagon,Ridin' The Storm Out
REO Speedwagon,Roll With The Changes
REO Speedwagon,Take It On The Run
REO Speedwagon,Time For Me To Fly
Reo Speedwagon,Can't Fight The Feeling
Reo Speedwagon,Can't Fight This Feeling
Reo Speedwagon,Don't Let Him Go
Reo Speedwagon,In Your Letter
Reo Speedwagon,Keep On Loving You
Reo Speedwagon,Keep The Fire Burnin'
Reo Speedwagon,One Lonely Night
Reo Speedwagon,Ridin' The Storm Out
Reo Speedwagon,Roll With The Changes
Reo Speedwagon,Take It On The Run
Reo Speedwagon,Time For Me To Fly
Reparata & The Delrons,Captain Of Your Ship
Replay,Iyaz
Republica,Drop Dead Gorgeous
Republica,From Rush Hour With Love
Republica,Ready To Go
Repuplica,Drop Dead Gorgeous
Res,"Say Vision, The"
Res,They Say Vision 
Res,They Say Vision
Res,They-Say Vision
Rescue Me,"Bass, Fontella"
Rescue Me,Skepta
Reservoir Dogs,Little Green Bag
Respect,"Franklin, Aretha"
Respect,Train
Restless Heart,"Bluest Eyes In Texas, The"
Restless Heart,"Tender Lie, A"
Restless Heart,Baby Needs New Shoes
Restless Heart,Big Dreams In A Small Town
Restless Heart,Big Iron Horses
Restless Heart,Dancy's Dream
Restless Heart,Danny's Dream
Restless Heart,Familiar Pain
Restless Heart,Fast Movin' Train
Restless Heart,Fast Moving Train
Restless Heart,Feel My Way To You
Restless Heart,Finding My Way To You
Restless Heart,For Lack Of Better Words
Restless Heart,Heartbreak Kid
Restless Heart,Hold You Now
Restless Heart,Hometown Boy
Restless Heart,Hometown Boy (Vocal)
Restless Heart,I'll Still Be Loving You
Restless Heart,I've Never Been So Sure
Restless Heart,In This Little Town
Restless Heart,Long Lost Friend
Restless Heart,Maverick
Restless Heart,Mending Fences
Restless Heart,New York (Hold Her Tight)
Restless Heart,New York Hold Her Tight
Restless Heart,No End To The Road
Restless Heart,No End To This Road
Restless Heart,River Of Stone
Restless Heart,Tell Me What You Dream
Restless Heart,That Rock Won't Roll
Restless Heart,Til I Loved You
Restless Heart,Till I Loved You
Restless Heart,We Got The Love
Restless Heart,Wheels
Restless Heart,When She Cries
Restless Heart,When Somebody Loves You
Restless Heart,Why Does It Have To Be
Restless Heart,Why Does It Have To Be (Wrong Or Right)
Restless Heart,Why Does It Have To Be Wrong Or Right
Restless Heart,You Can Depend On Me
Resurrection Shuffle,"Gardner, Aston & Dyke"
Reunion,Life Is A Rock (But The Radio Rolled Me)
Rev. Dennis Kamakahi,Wahine Llikea
Revelation Theory,Slowburn
"Revera, Jamie",Mahal Naman Kita
"Revere, Paul & Raiders, The",Good Thing
"Revere, Paul & Raiders, The",Hungry
"Revere, Paul & Raiders, The",Just Like Me
"Revere, Paul & Raiders, The",Kicks
"Revere, Paul & The Raiders",Good Thing
"Revere, Paul & The Raiders",Hungry
"Revere, Paul & The Raiders",Indian Reservation
"Revere, Paul & The Raiders",Indian Reservation (Lament Of Cherokee Reservation
"Revere, Paul & The Raiders",Indian Reservation (Lament Of Cherokee Reservation)
"Revere, Paul & The Raiders",Just Like Me
"Revere, Paul & The Raiders",Kicks
Reverend & The Makers,Heavyweight Champion Of The World
Reverend And The Makers,Heavyweight Champion Of The World
Reverse Cowgirl,T-Pain
Revis,Caught In The Rain
Revis,Seven
Revis,Seven (Vocal)
Revival In Belfast,Days Of Elijah
Revival In Belfast,Days Of Elijah (Vocal)
Rewind,Precious
"Rex, T.",Bang A Gong
"Rex, T.",I Love To Boogie
"Rex, T.",Telegram Sam
Reyca Badu,On & On
"Reyes, C.J.",La Boa
"Reyes, Frank",Curame
"Reyes, Frank",Que Te Vayas
"Reyes, Frank",Quien Eres Tu
"Reyes, Frank",Tu Eres Ajena
"Reyes, Frank",Ya Basta
"Reyes, Gerardo",Lampara Sin Luz
"Reyes, Gerardo",Libro Abierto
"Reyes, T. Ponce  E. Herrera",La Chancla
Reyli,Amor Del Bueno
Reyli,Perdoname En Silencio
Reyli,Perdoname En Silencio(Voz)
"Reyli, Barba Arrocha  López Arellano Rafae",Así Es La Vida
"Reyna, C.",Me Cal De La Nube
"Reyna, Cornelio",Me Caí De La Nube
"Reyne, James & James Blundell",Way Out West
Reynolds Girls,I'd Rather Jack
"Reynolds Girls, The",I'd Rather Jack
"Reynolds, Debbie",Tammy
"Reynolds, Frank & Joe Hamilton",Don't Pull Your Love
"Reynolds, Frank & Joe Hamilton",Fallin' In Love
"Reynolds, Jody",Endless Sleep
"Reynolds, Lawrence",Jesus Is A Soul Man
"Reynoso, Richard",Ale (Nasa Langit Na Ba Ako )
"Reynoso, Richard",Bawat Sandali
Rezillos,Top Of The Pops
"Reznik, Johnny",I'm Still Here
Rhett Akins,If Heaven Wasn't So Far Away
Rhianna,Oh Baby
Rhianna,S.O.S.
Rhianna,Sos (Rescue Me)
Rhianna,Unfaithful
Rhianna,We Ride
Rhianna & Chris Brown,Bad Girl
Rhianna & Jay Z,Umbrella
Rhianna & Jay Z,Umbrella (Vocal)
Rhianna & Jay-Z,Umbrella
Rhianna Wvocals,We Ride
Rhydian Roberts,When You Berlieve
"Rhymes, Busta",I Know What You Want
"Rhymes, Busta & Linkin Park",We Made It
"Rhymes, Busta & Mariah Carey",I Know What You Want
"Rhymes, Busta & Mariah Carey",I Know What You Want (Vocal)
"Rhymes, Busta, Mariah Carey & The Flipmode Squad",I Know What You Want
"Ribbons, Rosie","Winner Takes It All, The"
"Ribbons, Rosie",Blink
"Ribbons, Rosie",Cheek To Cheek
"Ribbons, Rosie",Little Bit
"Rican, Puerto Power",Me Tiene Loco (Salsa)
"Rican, Puerto Power",Si Pero No
"Rican, Puerto Power",Tu Cariñito
Ricardo Arjona,El Problema
Ricardo Montaner,Besame
Ricardo Montaner,Dejame Llorar
Ricardo Montaner,El Poder De Tu Amor
Ricardo Montaner,En El Ultimo Lugar Del Mundo
Ricardo Montaner,La Clave Del Amor
Ricardo Montaner,Resumiendo
Ricardo Montaner,Sera
Ricardo Montaner,Si Tuviera Que Elegir
Ricardo Montaner,Suma
Ricardo Montaner,Tan Enamorado
"Rice, Chase",Buzz Back
"Rice, Chris",Deep Enough To Dream
"Rice, Chris",Deep Enough To Dream (Vocal)
"Rice, Chris",Lemonade
"Rice, Chris",Smile
"Rice, Chris",Untitled Hymn (Come To Jesus)
"Rice, Chris",Untitled Hymn (Come To Jesus) (Vocal)
"Rice, Chris",Welcome To Our World
"Rice, Chris",Welcome To Our World (Vocal)
"Rice, Chris",When Did You Fall
"Rice, Chris",When Did You Fall (In Love With Me)
"Rice, Damien",Cannonball
"Rice, Damien",Cannonball (Remix)
"Rice, Tony",Cold On The Shoulder
"Rice, Tony",Cold On The Shoulder (Vocal)
Rich & Fricke,On My Knees
Rich Boy,Throw Some D's
Rich Boy,Throw Some Ds
Rich Boy & Polow Da Don & Keri Hilson,Good Things
Rich Boy & Polow Da Don & Keri Hilson Wvocal,Good Things
Rich Boy And Polow Da Don And Keri Hilson,Good Things
"Rich Boy, Polow Da Don & Keri Hilson",Good Things
"Rich Boy, Polow Da Don & Keri Hilson",Good Things (Vocal)
Rich Girl,"Hall, Daryl & John Oates"
"Rich, Charlie","Most Beautiful Girl In The World, T"
"Rich, Charlie","Most Beautiful Girl In The World, The (Vocal)"
"Rich, Charlie","Most Beautiful Girl In The World, The"
"Rich, Charlie","Most Beautiful Girl, The"
"Rich, Charlie","Very Special Love Song, A"
"Rich, Charlie",A Very Special Love Song
"Rich, Charlie",All Over Me
"Rich, Charlie",Baby Baby
"Rich, Charlie",Beautiful Woman
"Rich, Charlie",Behind Closed Doors
"Rich, Charlie",Behind Closed Doors (Vocal)
"Rich, Charlie",Big Boss Man
"Rich, Charlie",Easy Look
"Rich, Charlie",Every Time You Touch Me
"Rich, Charlie",Everytime You Touch Me (I Get High)
"Rich, Charlie",Everytime You Touch Me I Get High
"Rich, Charlie",I Don't See Me In Your Eyes Anymore
"Rich, Charlie",I Love My Friend
"Rich, Charlie",I Take It On Home
"Rich, Charlie",Most Beautiful Girl In The World
"Rich, Charlie",Most Beautiful Girl In The World (Vocal)
"Rich, Charlie",My Elusive Dreams
"Rich, Charlie",Nice 'N' Easy
"Rich, Charlie",Road Song
"Rich, Charlie",Rollin' With The Flow
"Rich, Charlie",She Called Me Baby
"Rich, Charlie",Since I Fell For You
"Rich, Charlie",Since I Fell For You (Vocal)
"Rich, Charlie",Take It On Home
"Rich, Charlie",There Won't Be Anymore
"Rich, Charlie",You're Gonna Love Yourself
"Rich, John","Good Lord & The Man, The (Vocal)"
"Rich, John","Good Lord & The Man, The"
"Rich, John",Another You
"Rich, John",Country Done Come To Town
"Rich, John",Country Done Come To Town (Vocal)
"Rich, John",Forever Loving You
"Rich, John",I Pray For You
"Rich, John",Shuttin' Detroit Down
"Rich, John",Shuttin' Detroit Down (Vocal)
"Rich, John Wvocal",Another You
Richard Ashcroft,Money To Burn
Richard Cheese,Gin & Juice
Richard Cheese,Ice Ice Baby
Richard Cheese,Like A Virgin
Richard Marx,Ready To Fly
Richard Marx,Right Here Waiting
Richard Séguin,Aux Portes Du Matin
Richard Séguin,Avec Toi
Richard Séguin,Avec Toi.1
Richard Séguin,Et Tu Marches
Richard Séguin,Et Tu Marches.1
Richard Séguin,Ici Comme Ailleurs
Richard Séguin,Ici Comme Ailleurs.1
Richard Séguin,Journée D'amérique
Richard Séguin,Journée D'amérique.1
Richard Séguin,Les Bouts De Papier
Richard Séguin,Les Bouts De Papier.1
Richard Séguin,Protest Song
Richard Séguin,Protest Song.1
Richard Séguin,Sous Les Cheminées
Richard Séguin,Sous Les Cheminées.1
Richard Séguin,Tu Reviens De Loin
Richard Séguin,Tu Reviens De Loin.1
Richard X,You Used To
Richard X & Kelis,Finest Dreams
Richard X Vs Liberty X,Being Nobody
"Richard, Cliff","Best Of Me, The"
"Richard, Cliff","Day I Met Marie, The"
"Richard, Cliff","Minute You Re Gone, The"
"Richard, Cliff","Minute You're Gone, The"
"Richard, Cliff","Minute Your Gone, The"
"Richard, Cliff","Next Time, The"
"Richard, Cliff","Twelfth Of Never, The"
"Richard, Cliff","Young Ones, The"
"Richard, Cliff",21st Century Christmas
"Richard, Cliff",All My Love
"Richard, Cliff",Bachelor Boy
"Richard, Cliff",Bachelor Boy(No Vocals)
"Richard, Cliff",Best Of Me
"Richard, Cliff",Can't Keep This Feeling In
"Richard, Cliff",Carrie
"Richard, Cliff",Congratulations
"Richard, Cliff",Constantly
"Richard, Cliff",Daddy's Home
"Richard, Cliff",Devil Woman
"Richard, Cliff",Do You Wanna Dance
"Richard, Cliff",Don T Talk To Him
"Richard, Cliff",Don't Talk To Him
"Richard, Cliff",Dreamin
"Richard, Cliff",Fall In Love With You
"Richard, Cliff",Gee Whiz It S You
"Richard, Cliff",Gee Whiz It's You
"Richard, Cliff",Hello Sam Goodbye Samantha
"Richard, Cliff",I Could Easily Fall
"Richard, Cliff",I Could Easily Fall (In Love With You)
"Richard, Cliff",I Just Don't Have A Heart
"Richard, Cliff",I Just Don't Have The Heart
"Richard, Cliff",I Love You
"Richard, Cliff",I M Looking Out The Window
"Richard, Cliff",I Still Believe In You
"Richard, Cliff",I'm Looking Out The Window
"Richard, Cliff",In The Country
"Richard, Cliff",It S All In The Game
"Richard, Cliff",It S In Every One Of Us
"Richard, Cliff",It'll Be Me
"Richard, Cliff",It's All In The Game
"Richard, Cliff",It's In Every One Of Us
"Richard, Cliff",Livin' Doll
"Richard, Cliff",Living Doll
"Richard, Cliff",Lucky Lips
"Richard, Cliff",Minute You're Gone
"Richard, Cliff",Miss You Nights
"Richard, Cliff",Mistletoe & Wine
"Richard, Cliff",Mistletoe & Wine (Vocal)
"Richard, Cliff",Mistletoe And Wine
"Richard, Cliff",Move It
"Richard, Cliff",Move It [1970]
"Richard, Cliff",My Pretty One
"Richard, Cliff",Next Time
"Richard, Cliff",On The Beach
"Richard, Cliff",Over The Rainbow
"Richard, Cliff",Please Don T Tease
"Richard, Cliff",Please Don't Tease
"Richard, Cliff",Power To All Our Friends
"Richard, Cliff",Power To All Our Friends(No Vocals)
"Richard, Cliff",Rote Lippen Soll Man Küssen
"Richard, Cliff",Saviour's Day
"Richard, Cliff",Silhouettes
"Richard, Cliff",Some People
"Richard, Cliff",Suddenly
"Richard, Cliff",Summer Holiday
"Richard, Cliff",Summer Holiday (No Vocals)
"Richard, Cliff",Thank You For A Lifetime
"Richard, Cliff",The Young Ones (No Vocals)
"Richard, Cliff",Travelin  Light
"Richard, Cliff",Travelin' Light
"Richard, Cliff",Traveling Light
"Richard, Cliff",Travellin' Light
"Richard, Cliff",Visions
"Richard, Cliff",Voice In The Wilderness
"Richard, Cliff",Voices In The Wilderness
"Richard, Cliff",We Don T Talk Anymore
"Richard, Cliff",We Don't Talk Anymore
"Richard, Cliff",What A Wonderful World  Somewher Over The Rainbow
"Richard, Cliff",What A Wonderful WorldSomewhere Over The Rainbow
"Richard, Cliff",When The Girl In Your Arms
"Richard, Cliff",When The Girl In Your Arms Is Th
"Richard, Cliff",Wind Me Up Let Me Go
"Richard, Cliff",Wired For Sound
"Richard, Cliff & Sarah Brightman",All I Ask Of You
"Richard, Cliff & The Shadows",Living Doll
"Richard, Cliff & The Shadows",Move It
"Richard, Cliff & The Young Ones",Living Doll
"Richard, Little",Good Golly Miss Molly
"Richard, Little",Long Tall Sally
"Richards, Cliff",Saviours Day
"Richards, Cliff",Summer Holiday
"Richey, Kim","Way It Never Was, The"
"Richey, Kim",Come Around
"Richey, Kim",From Where I Stand
"Richey, Kim",Good
"Richey, Kim",I Know
"Richey, Kim",Just My Luck
"Richey, Kim",Those Were The Words We Said
"Richey, Kim",Those Words We Said
Richgirl & Bun B,24's
Richgirl & Bun B,24's (Vocal)
Richie & Ross,Endless Love
Richie Valens,La Bamba
"Richie, L & Diana Ross",Endless Love (Vocal)
"RICHIE, LIONEL",DO IT TO ME
"Richie, Lionel","Say You, Say Me"
"Richie, Lionel",3 Times A Lady
"Richie, Lionel",All Night Long
"Richie, Lionel",All Night Long Lionel
"Richie, Lionel",Angel
"Richie, Lionel",Angel (2)
"Richie, Lionel",Ballerina Girl
"Richie, Lionel",Brick House
"Richie, Lionel",Closest Thing To Heaven
"Richie, Lionel",Dancing On The Ceiling
"Richie, Lionel",Deep River Woman
"Richie, Lionel",Destiny
"Richie, Lionel",Do It To Me
"Richie, Lionel",Don't Wanna Lose You
"Richie, Lionel",Easy
"Richie, Lionel",Endless Love
"Richie, Lionel",Hello
"Richie, Lionel",I Call It Love
"Richie, Lionel",I Hear Your Voice
